,closing_1,closing_2,id,latitude,longitude,opening_1,opening_2
59,5:30 pm,0,swan-oyster-depot-san-francisco,37.790939,-122.420796,10:30 am,0
60,6:00 pm,0,stonehouse-california-olive-oil-san-francisco,37.7954067139582,-122.393360137939,8:00 am,0
61,3:00 pm,10:30 pm,bistro-central-parc-san-francisco,37.775023,-122.44427,10:00 am,5:00 pm
62,2:00 am,0,taco-bell-san-francisco-10,37.738923,-122.389778,11:00 am,0
63,11:00 pm,0,1760-san-francisco,37.7931389,-122.4211588,5:00 pm,0
64,2:30 am,0,golden-boy-pizza-san-francisco,37.7997956,-122.4080729,11:30 am,0
65,2:30 pm,9:30 pm,kitchen-kura-san-francisco,37.7635396306368,-122.474405765533,12:00 pm,6:00 pm
66,2:00 am,0,white-horse-tavern-and-restaurant-san-francisco,37.7888013705287,-122.411020979626,5:00 pm,0
67,,,tres-truck-san-francisco-4,37.7698440551758,-122.411460876465,,
68,3:00 am,0,the-village-market-and-pizza-at-sfsu-san-francisco,37.7226628,-122.4779083,10:00 am,0
69,1:00 am,0,bouche-san-francisco,37.7902010565423,-122.407361268997,5:30 pm,0
70,6:30 pm,0,que-huong-vietnamese-deli-san-francisco-2,37.7635133082029,-122.480929388825,8:00 am,0
71,,,amigos-market-san-francisco,37.7846874296665,-122.414601221681,,
72,6:00 pm,0,rjs-market-levi-plaza-san-francisco,37.803334144454,-122.40340457375,9:00 am,0
73,2:00 am,0,asiasf-san-francisco,37.775035,-122.412817,5:00 pm,0
74,12:00 am,0,trou-normand-san-francisco,37.7866643,-122.3997737,5:30 pm,0
75,10:00 pm,0,prubechu-san-francisco,37.7515228,-122.4183644,5:00 pm,0
76,2:30 pm,12:00 am,hard-water-san-francisco,37.797501,-122.395484,11:30 am,5:00 pm
77,11:00 pm,0,bar-agricole-san-francisco,37.771554,-122.412882,5:30 pm,0
78,11:00 pm,0,rickybobby-san-francisco,37.7723414,-122.4288001,6:00 pm,0
79,1:00 am,0,box-kitchen-san-francisco,37.7811688139033,-122.406377480554,4:30 pm,0
80,10:00 pm,0,the-palace-san-francisco,37.748412,-122.4180323,6:00 pm,0
81,5:00 pm,0,walgreens-san-francisco-88,37.763516,-122.458713,9:00 am,0
82,1:00 am,0,zen-yai-thai-restaurant-san-francisco,37.784028,-122.418941,11:00 am,0
83,10:00 pm,0,epic-roasthouse-san-francisco,37.790829305773,-122.38925475802,11:00 am,0
84,9:00 pm,0,grocery-outlet-san-francisco,37.7797423,-122.4874174,8:00 am,0
85,10:00 pm,0,crab-house-at-pier-39-san-francisco,37.8103094830162,-122.41075694561,11:30 am,0
86,2:00 pm,0,roli-roti-gourmet-rotisserie-san-francisco,37.795398235987,-122.392534017563,8:00 am,0
87,5:00 pm,0,the-american-grilled-cheese-kitchen-san-francisco,37.782485,-122.392763,10:00 am,0
88,10:00 pm,0,pica-pica-arepa-kitchen-san-francisco,37.766409,-122.421714,11:00 am,0
89,10:00 pm,0,squat-and-gobble-san-francisco-2,37.7406351641233,-122.465679869056,8:00 am,0
90,0:00 am,0,the-vista-room-san-francisco,37.723084,-122.479363,0:00 am,0
91,0:00 am,0,cafe-me-san-francisco-2,37.7959978128965,-122.402058961065,0:00 am,0
